"","year","stand","trap","species","filledseeds","emptyseeds","cones","conefilledseeds","coneemptyseeds","totconeseeds"
"456",2019,"AX15",1,"TSHE",771,12,7,19,0,19
"457",2019,"AX15",2,"PSME",2,0,0,0,0,0
"458",2019,"AX15",2,"THPL",36,3,0,0,0,0
"459",2019,"AX15",2,"TSHE",677,109,3,0,0,0
"460",2019,"AX15",3,"PSME",1,0,0,0,0,0
"461",2019,"AX15",3,"THPL",16,2,0,0,0,0
"462",2019,"AX15",3,"TSHE",740,37,2,1,0,1
"463",2019,"AX15",4,"PSME",1,5,0,0,0,0
"464",2019,"AX15",4,"THPL",3,0,0,0,0,0
"465",2019,"AX15",4,"TSHE",649,27,2,0,0,0
"466",2019,"AX15",5,"PSME",2,1,0,0,0,0
"467",2019,"AX15",5,"THPL",6,0,0,0,0,0
"468",2019,"AX15",5,"TSHE",817,32,9,5,2,7
"469",2019,"AX15",6,"PSME",4,2,0,0,0,0
"470",2019,"AX15",6,"THPL",4,0,0,0,0,0
"471",2019,"AX15",6,"TSHE",677,31,6,3,1,4
"472",2019,"PARA",1,"ABAM",8,0,0,0,0,0
"473",2019,"PARA",1,"ABLA",5,0,0,0,0,0
"474",2019,"PARA",1,"TSME",49,0,0,0,0,0
"475",2019,"PARA",2,"ABAM",3,0,0,0,0,0
"476",2019,"PARA",2,"ABLA",5,0,0,0,0,0
"477",2019,"PARA",2,"TSME",98,0,0,0,0,0
"478",2019,"PARA",3,"ABAM",3,0,0,0,0,0
"479",2019,"PARA",3,"ABLA",27,0,0,0,0,0
"480",2019,"PARA",3,"TSME",179,16,3,10,0,10
"481",2019,"PARA",4,"ABAM",2,1,0,0,0,0
"482",2019,"PARA",4,"ABLA",3,1,0,0,0,0
"483",2019,"PARA",4,"CANO",1,0,0,0,0,0
"484",2019,"PARA",4,"TSME",81,5,0,0,0,0
"485",2019,"PARA",5,"ABAM",7,0,0,0,0,0
"486",2019,"PARA",5,"ABLA",2,0,0,0,0,0
"487",2019,"PARA",5,"CANO",3,0,0,0,0,0
"488",2019,"PARA",5,"TSME",161,10,2,32,17,49
"489",2019,"PARA",6,"ABAM",4,0,0,0,0,0
"490",2019,"PARA",6,"ABLA",6,0,0,0,0,0
"491",2019,"PARA",6,"CANO",34,1,0,0,0,0
"492",2019,"PARA",6,"TSME",129,6,0,0,0,0
"493",2019,"PP17",1,"ABLA",0,2,0,0,0,0
"494",2019,"PP17",1,"ALRU",7,2,0,0,0,0
"495",2019,"PP17",1,"PICO",6,0,0,0,0,0
"496",2019,"PP17",1,"PIEN",7,0,0,0,0,0
"497",2019,"PP17",1,"PIMO",2,0,0,0,0,0
"498",2019,"PP17",1,"PSME",47,6,2,0,2,2
"499",2019,"PP17",1,"TSHE",23,2,0,0,0,0
"500",2019,"PP17",1,"TSME",5,0,0,0,0,0
"501",2019,"PP17",2,"ABLA",3,0,0,0,0,0
"502",2019,"PP17",2,"ALRU",5,0,0,0,0,0
"503",2019,"PP17",2,"PICO",17,1,0,0,0,0
"504",2019,"PP17",2,"PIEN",5,0,0,0,0,0
"505",2019,"PP17",2,"PIMO",4,0,0,0,0,0
"506",2019,"PP17",2,"PSME",31,11,0,0,0,0
"507",2019,"PP17",2,"THPL",1,0,0,0,0,0
"508",2019,"PP17",2,"TSHE",24,0,0,0,0,0
"509",2019,"PP17",3,"ABLA",3,1,0,0,0,0
"510",2019,"PP17",3,"ABPR",0,1,0,0,0,0
"511",2019,"PP17",3,"ALRU",32,0,0,0,0,0
"512",2019,"PP17",3,"PICO",12,2,0,0,0,0
"513",2019,"PP17",3,"PIEN",20,0,0,0,0,0
"514",2019,"PP17",3,"PIMO",3,0,0,0,0,0
"515",2019,"PP17",3,"PSME",33,21,0,0,0,0
"516",2019,"PP17",3,"THPL",1,0,0,0,0,0
"517",2019,"PP17",3,"TSHE",25,3,0,0,0,0
"518",2019,"PP17",4,"ABLA",2,1,0,0,0,0
"519",2019,"PP17",4,"ALRU",16,0,0,0,0,0
"520",2019,"PP17",4,"PICO",2,0,0,0,0,0
"521",2019,"PP17",4,"PIEN",10,3,0,0,0,0
"522",2019,"PP17",4,"PSME",43,10,0,0,0,0
"523",2019,"PP17",4,"TSHE",27,1,0,0,0,0
"524",2019,"PP17",5,"ABLA",1,0,0,0,0,0
"525",2019,"PP17",5,"ALRU",5,0,0,0,0,0
"526",2019,"PP17",5,"PICO",1,0,0,0,0,0
"527",2019,"PP17",5,"PIEN",6,0,0,0,0,0
"528",2019,"PP17",5,"PIMO",1,0,0,0,0,0
"529",2019,"PP17",5,"PSME",40,31,0,0,0,0
"530",2019,"PP17",5,"TSHE",18,0,0,0,0,0
"531",2019,"PP17",5,"TSME",2,0,0,0,0,0
"532",2019,"PP17",6,"ABAM",0,2,0,0,0,0
"533",2019,"PP17",6,"ABLA",0,1,0,0,0,0
"534",2019,"PP17",6,"PICO",2,0,0,0,0,0
"535",2019,"PP17",6,"PIEN",6,0,0,0,0,0
"536",2019,"PP17",6,"PIMO",3,1,0,0,0,0
"537",2019,"PP17",6,"PSME",60,128,2,6,18,24
"538",2019,"PP17",6,"THPL",2,0,0,0,0,0
"539",2019,"PP17",6,"TSHE",21,0,0,0,0,0
"540",2019,"PP17",6,"TSME",2,0,0,0,0,0
"541",2019,"SPRY",1,"ABAM",1,1,0,0,0,0
"542",2019,"SPRY",1,"CANO",2,0,0,0,0,0
"543",2019,"SPRY",1,"THPL",1,0,0,0,0,0
"544",2019,"SPRY",1,"TSME",25,1,0,0,0,0
"545",2019,"SPRY",2,"ABLA",7,0,0,0,0,0
"546",2019,"SPRY",2,"CANO",6,0,0,0,0,0
"547",2019,"SPRY",2,"THPL",0,7,0,0,0,0
"548",2019,"SPRY",2,"TSME",34,5,7,40,15,55
"549",2019,"SPRY",3,"ABAM",1,0,0,0,0,0
"550",2019,"SPRY",3,"ABLA",0,2,0,0,0,0
"551",2019,"SPRY",3,"CANO",18,0,1,5,0,5
"552",2019,"SPRY",3,"TSME",41,1,0,0,0,0
"553",2019,"SPRY",4,"ABAM",2,0,0,0,0,0
"554",2019,"SPRY",4,"ABLA",1,0,0,0,0,0
"555",2019,"SPRY",4,"CANO",17,0,1,0,0,0
"556",2019,"SPRY",4,"TSME",48,0,0,0,0,0
"557",2019,"SPRY",5,"ABLA",1,2,0,0,0,0
"558",2019,"SPRY",5,"CANO",63,40,0,0,0,0
"559",2019,"SPRY",5,"TSME",5,36,0,0,0,0
"560",2019,"SPRY",6,"ABAM",1,0,0,0,0,0
"561",2019,"SPRY",6,"CANO",40,20,5,6,0,6
"562",2019,"SPRY",6,"TSME",37,0,1,34,19,53
"563",2019,"SUNR",1,"ABAM",5,1,0,0,0,0
"564",2019,"SUNR",1,"ABLA",2,0,0,0,0,0
"565",2019,"SUNR",1,"CANO",59,7,0,0,0,0
"566",2019,"SUNR",1,"PIMO",1,0,0,0,0,0
"567",2019,"SUNR",1,"TSME",49,1,0,0,0,0
"568",2019,"SUNR",2,"ABAM",1,0,0,0,0,0
"569",2019,"SUNR",2,"ABLA",2,0,0,0,0,0
"570",2019,"SUNR",2,"CANO",99,10,3,0,0,0
"571",2019,"SUNR",2,"TSME",29,2,0,0,0,0
"572",2019,"SUNR",3,"ABAM",2,0,0,0,0,0
"573",2019,"SUNR",3,"ABLA",2,0,0,0,0,0
"574",2019,"SUNR",3,"CANO",101,18,3,0,0,0
"575",2019,"SUNR",3,"TSME",34,6,0,0,0,0
"576",2019,"SUNR",4,"ABAM",3,0,0,0,0,0
"577",2019,"SUNR",4,"ABLA",1,1,0,0,0,0
"578",2019,"SUNR",4,"CANO",211,33,2,7,0,7
"579",2019,"SUNR",4,"TSME",43,4,0,0,0,0
"580",2019,"SUNR",5,"ABAM",6,1,0,0,0,0
"581",2019,"SUNR",5,"ABLA",5,4,0,0,0,0
"582",2019,"SUNR",5,"CANO",117,12,0,0,0,0
"583",2019,"SUNR",5,"TSME",43,11,0,0,0,0
"584",2019,"SUNR",6,"ABAM",5,2,0,0,0,0
"585",2019,"SUNR",6,"ABLA",2,0,0,0,0,0
"586",2019,"SUNR",6,"CANO",40,3,0,0,1,1
"587",2019,"SUNR",6,"TSME",28,5,0,0,0,0
"588",2019,"TA01",1,"PSME",1,2,0,0,0,0
"589",2019,"TA01",1,"THPL",3,0,0,0,0,0
"590",2019,"TA01",1,"TSHE",44,1,0,0,0,0
"591",2019,"TA01",2,"PIMO",1,0,0,0,0,0
"592",2019,"TA01",2,"PSME",3,3,3,4,11,15
"593",2019,"TA01",2,"THPL",2,0,0,0,0,0
"594",2019,"TA01",2,"TSHE",34,2,0,0,0,0
"595",2019,"TA01",3,"PSME",3,3,0,0,0,0
"596",2019,"TA01",3,"THPL",2,2,0,0,0,0
"597",2019,"TA01",3,"TSHE",52,2,0,0,0,0
"598",2019,"TA01",4,"PSME",2,1,0,0,0,0
"599",2019,"TA01",4,"THPL",5,4,0,0,0,0
"600",2019,"TA01",4,"TSHE",59,4,0,0,0,0
"601",2019,"TA01",5,"PSME",1,1,1,4,7,11
"602",2019,"TA01",5,"THPL",9,2,0,0,0,0
"603",2019,"TA01",5,"TSHE",61,11,0,0,0,0
"604",2019,"TA01",6,"PSME",1,0,0,0,0,0
"605",2019,"TA01",6,"THPL",12,2,0,0,0,0
"606",2019,"TA01",6,"TSHE",68,18,2,12,0,12
"607",2019,"TB13",1,"PSME",2,0,0,0,0,0
"608",2019,"TB13",1,"THPL",82,3,4,19,0,19
"609",2019,"TB13",1,"TSHE",416,54,3,0,0,0
"610",2019,"TB13",2,"ALRU",1,0,0,0,0,0
"611",2019,"TB13",2,"PSME",0,3,0,0,0,0
"612",2019,"TB13",2,"THPL",80,2,0,0,0,0
"613",2019,"TB13",2,"TSHE",425,33,7,1,0,1
"614",2019,"TB13",3,"PSME",1,6,0,0,0,0
"615",2019,"TB13",3,"THPL",112,4,0,0,0,0
"616",2019,"TB13",3,"TSHE",331,61,4,2,0,2
"617",2019,"TB13",4,"ABAM",0,1,0,0,0,0
"618",2019,"TB13",4,"PSME",0,2,0,0,0,0
"619",2019,"TB13",4,"THPL",90,9,2,12,1,13
"620",2019,"TB13",4,"TSHE",412,63,10,8,1,9
"621",2019,"TB13",5,"PSME",0,3,0,0,0,0
"622",2019,"TB13",5,"THPL",29,31,1,0,1,1
"623",2019,"TB13",5,"TSHE",237,297,10,11,24,35
"624",2019,"TB13",6,"PSME",3,1,0,0,0,0
"625",2019,"TB13",6,"THPL",100,3,17,60,21,81
"626",2019,"TB13",6,"TSHE",350,126,18,97,33,130
"627",2019,"TO04",1,"ABAM",0,1,0,0,0,0
"628",2019,"TO04",1,"PSME",0,2,0,0,0,0
"629",2019,"TO04",1,"THPL",534,134,2,1,2,3
"630",2019,"TO04",1,"TSHE",388,30,26,2,2,4
"631",2019,"TO04",2,"ABAM",0,1,0,0,0,0
"632",2019,"TO04",2,"PSME",2,4,0,0,0,0
"633",2019,"TO04",2,"THPL",770,154,2,0,0,0
"634",2019,"TO04",2,"TSHE",385,29,36,106,14,120
"635",2019,"TO04",3,"ABAM",2,3,0,0,0,0
"636",2019,"TO04",3,"ALVI",1,0,0,0,0,0
"637",2019,"TO04",3,"PSME",1,1,0,0,0,0
"638",2019,"TO04",3,"THPL",799,290,4,0,0,0
"639",2019,"TO04",3,"TSHE",240,22,9,31,7,38
"640",2019,"TO04",4,"ABAM",1,0,0,0,0,0
"641",2019,"TO04",4,"PSME",0,5,0,0,0,0
"642",2019,"TO04",4,"THPL",812,203,11,3,3,6
"643",2019,"TO04",4,"TSHE",281,51,10,10,9,19
"644",2019,"TO04",5,"ABAM",3,3,0,0,0,0
"645",2019,"TO04",5,"PSME",3,1,0,0,0,0
"646",2019,"TO04",5,"THPL",1126,483,10,10,4,14
"647",2019,"TO04",5,"TSHE",223,27,4,15,7,22
"648",2019,"TO04",6,"ABAM",1,3,0,0,0,0
"649",2019,"TO04",6,"PSME",0,1,0,0,0,0
"650",2019,"TO04",6,"THPL",1105,336,18,12,4,16
"651",2019,"TO04",6,"TSHE",280,87,0,2,0,2
"652",2019,"TO11",1,"ABAM",1,0,0,0,0,0
"653",2019,"TO11",1,"PSME",12,2,0,0,1,1
"654",2019,"TO11",1,"THPL",19,2,0,0,0,0
"655",2019,"TO11",1,"TSHE",399,23,8,27,5,32
"656",2019,"TO11",2,"PSME",6,7,1,0,0,0
"657",2019,"TO11",2,"THPL",12,8,0,0,0,0
"658",2019,"TO11",2,"TSHE",364,22,12,36,8,44
"659",2019,"TO11",3,"ALRU",2,0,0,0,0,0
"660",2019,"TO11",3,"PISI",8,0,0,0,0,0
"661",2019,"TO11",3,"PSME",3,4,0,0,2,2
"662",2019,"TO11",3,"THPL",21,13,0,0,0,0
"663",2019,"TO11",3,"TSHE",329,88,47,91,23,114
"664",2019,"TO11",4,"ALRU",0,1,0,0,0,0
"665",2019,"TO11",4,"PISI",4,1,0,0,0,0
"666",2019,"TO11",4,"PSME",3,4,0,0,0,0
"667",2019,"TO11",4,"THPL",10,9,0,0,0,0
"668",2019,"TO11",4,"TSHE",284,41,39,15,6,21
"669",2019,"TO11",5,"ALRU",2,0,0,0,0,0
"670",2019,"TO11",5,"PSME",5,2,1,0,0,0
"671",2019,"TO11",5,"THPL",12,18,0,0,0,0
"672",2019,"TO11",5,"TSHE",388,41,47,46,7,53
"673",2019,"TO11",6,"ALRU",2,0,0,0,0,0
"674",2019,"TO11",6,"PSME",1,2,0,0,0,0
"675",2019,"TO11",6,"THPL",15,9,0,0,0,0
"676",2019,"TO11",6,"TSHE",378,30,1,0,0,0
"677",2020,"AB08",1,"TSHE",26,4,7,2,0,2
"678",2020,"AB08",1,"THPL",3,0,0,0,0,0
"679",2020,"AB08",1,"PSME",1,0,0,0,0,0
"680",2020,"AB08",2,"THPL",2,3,0,0,0,0
"681",2020,"AB08",2,"TSHE",32,10,10,4,0,4
"682",2020,"AB08",3,"TSHE",21,1,6,1,0,1
"683",2020,"AB08",5,"TSHE",24,0,13,2,0,2
"684",2020,"AB08",6,"TSHE",16,6,31,0,0,0
"685",2020,"AB08",6,"THPL",5,0,2,11,0,11
"686",2020,"AB08",6,"TSME",1,0,0,0,0,0
"687",2020,"AE10",1,"ABPR",3,0,0,0,0,0
"688",2020,"AE10",1,"ABAM",0,2,0,0,0,0
"689",2020,"AE10",2,"CANO",6,0,0,0,0,0
"690",2020,"AE10",2,"TSME",1,1,0,0,0,0
"691",2020,"AE10",2,"ABAM",2,1,0,0,0,0
"692",2020,"AE10",3,"CANO",7,0,0,0,0,0
"693",2020,"AE10",3,"ABAM",0,2,0,0,0,0
"694",2020,"AE10",3,"ABLA",0,2,0,0,0,0
"695",2020,"AE10",4,"CANO",1,0,0,0,0,0
"696",2020,"AE10",4,"ABPR",2,0,0,0,0,0
"697",2020,"AE10",5,"TSME",3,0,0,0,0,0
"698",2020,"AE10",5,"ABAM",3,7,0,0,0,0
"699",2020,"AE10",6,"TSME",3,1,0,0,0,0
"700",2020,"AG05",1,"THPL",20,0,4,10,0,10
"701",2020,"AG05",1,"PSME",2,1,0,0,0,0
"702",2020,"AG05",1,"TSHE",2,3,0,0,0,0
"703",2020,"AG05",2,"THPL",10,12,5,9,31,40
"704",2020,"AG05",2,"TSHE",6,3,0,0,0,0
"705",2020,"AG05",2,"PSME",2,2,0,0,0,0
"706",2020,"AG05",3,"THPL",26,0,8,23,6,29
"707",2020,"AG05",3,"TSHE",1,1,3,0,0,0
"708",2020,"AG05",3,"PSME",0,2,0,0,0,0
"709",2020,"AG05",3,"ABAM",0,1,0,0,0,0
"710",2020,"AG05",4,"TSHE",6,1,1,0,8,8
"711",2020,"AG05",4,"THPL",43,6,15,23,5,28
"712",2020,"AG05",4,"PSME",4,2,0,0,0,0
"713",2020,"AG05",4,"ABAM",2,0,0,0,0,0
"714",2020,"AG05",5,"PSME",2,0,1,0,0,0
"715",2020,"AG05",5,"THPL",64,0,54,122,26,148
"716",2020,"AG05",5,"ABAM",1,2,0,0,0,0
"717",2020,"AG05",5,"TABR",1,0,0,0,0,0
"718",2020,"AG05",6,"THPL",22,0,14,61,0,61
"719",2020,"AG05",6,"PSME",4,4,3,3,1,4
"720",2020,"AG05",6,"TSHE",6,0,1,0,0,0
"721",2020,"AG05",6,"ABAM",1,2,0,0,0,0
"722",2020,"AM16",1,"TSME",34,0,0,0,0,0
"723",2020,"AM16",1,"CANO",2,3,0,0,0,0
"724",2020,"AM16",1,"TSHE",4,19,0,0,0,0
"725",2020,"AM16",2,"TSME",39,6,0,0,0,0
"726",2020,"AM16",2,"CANO",6,0,2,0,0,0
"727",2020,"AM16",3,"TSME",2,25,0,0,0,0
"728",2020,"AM16",3,"TSHE",12,4,0,0,0,0
"729",2020,"AM16",4,"TSME",26,2,4,12,1,13
"730",2020,"AM16",6,"CANO",9,0,23,2,0,2
"731",2020,"AM16",6,"TSME",30,2,0,0,0,0
"732",2020,"AM16",6,"ABAM",0,1,0,0,0,0
"733",2020,"AO03",1,"THPL",6,22,32,45,50,95
"734",2020,"AO03",1,"TSHE",10,6,12,3,2,5
"735",2020,"AO03",2,"PSME",0,6,0,0,0,0
"736",2020,"AO03",2,"TSHE",14,17,9,1,0,1
"737",2020,"AO03",2,"THPL",76,0,65,178,0,178
"738",2020,"AO03",2,"ABAM",1,1,0,0,0,0
"739",2020,"AO03",3,"THPL",84,0,85,233,31,264
"740",2020,"AO03",3,"TSHE",46,15,51,6,6,12
"741",2020,"AO03",3,"ABAM",1,0,0,0,0,0
"742",2020,"AO03",3,"PSME",3,2,0,0,0,0
"743",2020,"AO03",4,"THPL",360,249,54,76,164,240
"744",2020,"AO03",4,"TSHE",179,45,13,17,6,23
"745",2020,"AO03",4,"PSME",69,50,7,0,0,0
"746",2020,"AO03",5,"TSHE",20,4,13,0,0,0
"747",2020,"AO03",5,"PSME",3,3,5,4,4,8
"748",2020,"AO03",5,"THPL",167,0,18,17,0,17
"749",2020,"AO03",6,"THPL",28,85,7,19,10,29
"750",2020,"AO03",6,"TSHE",17,4,3,1,0,1
"751",2020,"AO03",6,"PSME",10,2,9,39,37,76
"752",2020,"AR07",1,"CANO",3,0,5,9,0,9
"753",2020,"AR07",1,"ABAM",0,1,0,0,0,0
"754",2020,"AR07",1,"TSME",18,1,19,49,29,78
"755",2020,"AR07",2,"TSME",2,1,1,2,0,2
"756",2020,"AR07",2,"CANO",2,0,18,16,0,16
"757",2020,"AR07",3,"TSME",13,3,0,0,0,0
"758",2020,"AR07",3,"CANO",6,0,9,1,0,1
"759",2020,"AR07",4,"TSME",19,0,1,1,2,3
"760",2020,"AR07",4,"CANO",1,0,0,0,0,0
"761",2020,"AR07",5,"ABPR",0,2,0,0,0,0
"762",2020,"AR07",5,"TSME",13,10,0,0,0,0
"763",2020,"AR07",5,"CANO",2,0,0,0,0,0
"764",2020,"AR07",6,"CANO",0,0,1,0,0,0
"765",2020,"AR07",6,"TSME",20,1,0,0,0,0
"766",2020,"AV02",1,"TSHE",20,16,5,0,4,4
"767",2020,"AV02",1,"THPL",3,0,0,0,0,0
"768",2020,"AV02",1,"PSME",1,0,0,0,0,0
"769",2020,"AV02",2,"TSHE",45,7,12,8,2,10
"770",2020,"AV02",2,"ABAM",2,0,0,0,0,0
"771",2020,"AV02",2,"THPL",1,0,0,0,0,0
"772",2020,"AV02",3,"TSHE",17,36,8,0,0,0
"773",2020,"AV02",3,"THPL",1,0,0,0,0,0
"774",2020,"AV02",3,"ABAM",4,3,0,0,0,0
"775",2020,"AV02",4,"TSHE",48,17,19,21,6,27
"776",2020,"AV02",4,"THPL",2,0,0,0,0,0
"777",2020,"AV02",5,"ABAM",2,1,0,0,0,0
"778",2020,"AV02",5,"THPL",2,0,0,0,0,0
"779",2020,"AV02",5,"PSME",0,2,0,0,0,0
"780",2020,"AV02",5,"TSHE",45,33,7,1,0,1
"781",2020,"AV02",6,"THPL",5,0,0,0,0,0
"782",2020,"AV02",6,"TSHE",40,50,3,0,2,2
"783",2020,"AV02",6,"ABAM",4,5,0,0,0,0
"784",2020,"AV02",6,"PSME",2,1,0,0,0,0
"785",2020,"AV06",1,"TSHE",7,4,2,0,0,0
"786",2020,"AV06",2,"PSME",1,1,0,0,0,0
"787",2020,"AV06",2,"TSHE",13,17,37,0,0,0
"788",2020,"AV06",3,"TSHE",3,11,24,0,0,0
"789",2020,"AV06",3,"ABAM",1,0,0,0,0,0
"790",2020,"AV06",4,"TSHE",7,5,8,3,0,3
"791",2020,"AV06",4,"PSME",0,2,0,0,0,0
"792",2020,"AV06",4,"ABAM",1,0,0,0,0,0
"793",2020,"AV06",5,"ABAM",1,2,0,0,0,0
"794",2020,"AV06",5,"TSHE",10,15,0,0,0,0
"795",2020,"AV06",5,"PSME",0,1,0,0,0,0
"796",2020,"AV06",6,"TSHE",5,1,0,0,0,0
"797",2020,"AV06",6,"ABAM",2,1,0,0,0,0
"798",2020,"AV14",1,"ABAM",1,0,0,0,0,0
"799",2020,"AV14",1,"TSHE",171,17,14,20,6,26
"800",2020,"AV14",2,"TSHE",199,23,20,0,0,0
"801",2020,"AV14",2,"THPL",1,0,0,0,0,0
"802",2020,"AV14",2,"CANO",0,1,0,0,0,0
"803",2020,"AV14",2,"ABAM",0,1,0,0,0,0
"804",2020,"AV14",3,"TSHE",79,7,336,27,360,387
"805",2020,"AV14",4,"TSHE",52,14,168,15,11,26
"806",2020,"AV14",4,"ABAM",1,0,0,0,0,0
"807",2020,"AV14",4,"CANO",0,1,0,0,0,0
"808",2020,"AV14",5,"TSHE",39,0,87,0,0,0
"809",2020,"AV14",6,"TSHE",85,9,69,5,0,5
"810",2020,"AX15",1,"THPL",12,4,22,46,29,75
"811",2020,"AX15",1,"TSHE",38,5,6,3,2,5
"812",2020,"AX15",2,"THPL",2,0,7,12,0,12
"813",2020,"AX15",2,"TSHE",20,6,4,0,0,0
"814",2020,"AX15",3,"TSHE",3,0,1,0,0,0
"815",2020,"AX15",3,"THPL",2,0,0,0,0,0
"816",2020,"AX15",3,"TSME",6,2,0,0,0,0
"817",2020,"AX15",4,"TSHE",15,3,3,2,3,5
"818",2020,"AX15",4,"THPL",1,0,0,0,0,0
"819",2020,"AX15",5,"TSHE",17,3,4,0,0,0
"820",2020,"AX15",6,"TSHE",27,8,3,2,0,2
"821",2020,"PARA",1,"TSME",17,3,0,0,0,0
"822",2020,"PARA",1,"ABAM",2,0,0,0,0,0
"823",2020,"PARA",2,"ABLA",0,2,0,0,0,0
"824",2020,"PARA",2,"TSME",14,2,0,0,0,0
"825",2020,"PARA",2,"PICO",1,0,0,0,0,0
"826",2020,"PARA",2,"CANO",0,1,0,0,0,0
"827",2020,"PARA",3,"TSME",21,0,3,9,7,16
"828",2020,"PARA",3,"ABAM",1,0,0,0,0,0
"829",2020,"PARA",4,"TSME",26,3,0,0,0,0
"830",2020,"PARA",4,"ABAM",1,0,0,0,0,0
"831",2020,"PARA",5,"TSME",10,3,1,0,0,0
"832",2020,"PARA",6,"TSME",9,0,5,2,1,3
"833",2020,"PP17",1,"CANO",0,3,0,0,0,0
"834",2020,"PP17",1,"PSME",8,8,0,0,0,0
"835",2020,"PP17",2,"PSME",4,1,0,0,0,0
"836",2020,"PP17",2,"CANO",0,1,0,0,0,0
"837",2020,"PP17",2,"TSHE",1,0,0,0,0,0
"838",2020,"PP17",2,"PICO",0,0,4,0,0,0
"839",2020,"PP17",3,"CANO",4,0,0,0,0,0
"840",2020,"PP17",3,"PSME",1,0,0,0,0,0
"841",2020,"PP17",3,"TSME",0,1,0,0,0,0
"842",2020,"PP17",4,"TSME",1,0,0,0,0,0
"843",2020,"PP17",4,"TSHE",4,0,0,0,0,0
"844",2020,"PP17",4,"PICO",3,0,0,0,0,0
"845",2020,"PP17",5,"PSME",2,1,2,0,0,0
"846",2020,"PP17",6,"TSHE",1,0,0,0,0,0
"847",2020,"PP17",6,"PSME",7,5,0,0,0,0
"848",2020,"PP17",6,"THPL",1,0,0,0,0,0
"849",2020,"SPRY",1,"CANO",1,0,0,0,0,0
"850",2020,"SPRY",1,"TSME",2,0,0,0,0,0
"851",2020,"SPRY",2,"TSME",6,0,0,0,0,0
"852",2020,"SPRY",3,"CANO",0,0,3,12,0,12
"853",2020,"SPRY",3,"PSME",2,1,0,0,0,0
"854",2020,"SPRY",3,"TSME",1,0,0,0,0,0
"855",2020,"SPRY",4,"CANO",1,0,0,0,0,0
"856",2020,"SPRY",4,"TSME",3,0,0,0,0,0
"857",2020,"SPRY",5,"CANO",1,0,1,0,0,0
"858",2020,"SPRY",5,"TSME",4,0,0,0,0,0
"859",2020,"SPRY",6,"CANO",0,3,7,0,9,9
"860",2020,"SPRY",6,"TSME",2,1,0,0,0,0
"861",2020,"SUNR",1,"CANO",1,0,0,0,0,0
"862",2020,"SUNR",1,"TSME",3,0,1,7,3,10
"863",2020,"SUNR",1,"ABAM",0,1,0,0,0,0
"864",2020,"SUNR",2,"TSME",2,0,0,0,0,0
"865",2020,"SUNR",2,"CANO",0,0,9,1,0,1
"866",2020,"SUNR",3,"CANO",2,0,9,0,0,0
"867",2020,"SUNR",3,"ABAM",1,0,0,0,0,0
"868",2020,"SUNR",3,"TSME",4,1,0,0,0,0
"869",2020,"SUNR",4,"CANO",9,0,10,2,0,2
"870",2020,"SUNR",4,"TSME",2,0,0,0,0,0
"871",2020,"SUNR",5,"CANO",6,1,6,0,0,0
"872",2020,"SUNR",5,"ABLA",0,2,0,0,0,0
"873",2020,"SUNR",5,"ABAM",0,2,0,0,0,0
"874",2020,"SUNR",5,"TSHE",3,0,0,0,0,0
"875",2020,"SUNR",6,"TSME",1,0,0,0,0,0
"876",2020,"SUNR",6,"CANO",1,0,0,0,0,0
"877",2020,"TA01",1,"PSME",0,0,3,3,0,3
"878",2020,"TA01",1,"THPL",1,0,0,0,0,0
"879",2020,"TA01",1,"TSHE",1,0,0,0,0,0
"880",2020,"TA01",2,"PSME",1,0,0,0,0,0
"881",2020,"TA01",2,"TSHE",4,0,0,0,0,0
"882",2020,"TA01",3,"THPL",3,0,0,0,0,0
"883",2020,"TA01",3,"PSME",3,0,0,0,0,0
"884",2020,"TA01",3,"CANO",1,0,0,0,0,0
"885",2020,"TA01",3,"TSHE",2,0,0,0,0,0
"886",2020,"TA01",4,"TSHE",4,2,0,0,0,0
"887",2020,"TA01",4,"PSME",3,0,0,0,0,0
"888",2020,"TA01",4,"THPL",4,0,0,0,0,0
"889",2020,"TA01",5,"TSHE",2,0,0,0,0,0
"890",2020,"TA01",5,"PSME",2,3,0,0,0,0
"891",2020,"TA01",5,"THPL",2,0,0,0,0,0
"892",2020,"TA01",6,"TSHE",2,0,1,0,0,0
"893",2020,"TA01",6,"PSME",1,0,0,0,0,0
"894",2020,"TB13",1,"TSHE",7,0,11,4,0,4
"895",2020,"TB13",1,"THPL",1,0,0,0,0,0
"896",2020,"TB13",1,"PSME",2,3,0,0,0,0
"897",2020,"TB13",1,"ABAM",1,0,0,0,0,0
"898",2020,"TB13",2,"THPL",1,0,0,0,0,0
"899",2020,"TB13",2,"TSHE",8,11,6,0,1,1
"900",2020,"TB13",2,"PSME",1,0,0,2,4,6
"901",2020,"TB13",3,"THPL",5,0,2,8,0,8
"902",2020,"TB13",3,"TSHE",13,3,9,2,0,2
"903",2020,"TB13",3,"PSME",0,3,0,0,0,0
"904",2020,"TB13",4,"THPL",2,1,1,4,5,9
"905",2020,"TB13",4,"PSME",2,1,2,76,7,83
"906",2020,"TB13",4,"TSHE",13,7,12,0,7,7
"907",2020,"TB13",5,"TSHE",16,28,9,0,25,25
"908",2020,"TB13",5,"THPL",4,0,4,20,0,20
"909",2020,"TB13",5,"PSME",0,4,0,0,0,0
"910",2020,"TB13",6,"TSHE",9,6,30,108,14,122
